"","Naplan$ACARA.SML.ID","School Name","ratio","sport_index","teach_edu_index","tech_index","stu_atd","teach_tenure","State","Postcode","School Sector","School Type","Geolocation","ICSEA","Bottom SEA Quarter (%)","Lower Middle SEA Quarter (%)","Upper Middle SEA Quarter (%)","Indigenous Enrolments (%)","Language Background Other Than English - Yes (%)","Naplan$NAPLAN","Median_age_persons","Median_mortgage_repay_monthly","Median_tot_prsnl_inc_weekly","Median_rent_weekly","Median_tot_fam_inc_weekly","Average_num_psns_per_bedroom","Median_tot_hhd_inc_weekly","Average_household_size"
"137",42023,"Exeter Primary School",12.8214285714286,49,71,64,86,13.53,"TAS","7275","Government","Primary","Outer Regional",977,42,30,20,7,3,517.348001655038,51,1300,603,265,1457,0.8,1220,2.4
"138",41863,"Illawarra Primary School",13.9333333333333,59,75,50,87,13.56,"TAS","7052","Government","Primary","Inner Regional",1079,11,22,28,4,10,518.231128290084,51,1300,603,265,1457,0.8,1220,2.4
"139",42058,"Beaconsfield Primary School",10.65,64,75,63,86,15.73,"TAS","7270","Government","Primary","Outer Regional",925,63,26,7,10,0,515.12372566576,54,1200,532,280,1275,0.8,939,2.1
"140",43258,"Peregrine",7.66666666666667,50,74,54,90,19.54,"TAS","7112","Independent","Primary","Outer Regional",1062,8,28,35,3,2,524.186292216248,46,1517,647,370,1614,0.8,1317,2.5
"141",41912,"Sunrise Christian School Fullarton",10.5,58,73,63,89,20.32,"SA","5063","Independent","Primary","Major Cities",1130,3,14,32,0,22,517.57190139928,46,1517,647,370,1614,0.8,1317,2.5
"142",42015,"Northern Christian School",9.2,49,71,48,85,10.86,"TAS","7030","Independent","Primary","Inner Regional",928,53,28,14,18,13,524.51688711848,53,1680,603,350,1447,0.8,1178,2.3
"143",42053,"Channel Christian School",9.13333333333333,59,76,65,90,13.12,"TAS","7054","Independent","Primary","Inner Regional",1079,6,27,33,2,17,511.25642001709,53,1680,603,350,1447,0.8,1178,2.3
"144",41910,"St Dominic Savio School",14,52,78,82,89,14.87,"NSW","2216","Independent","Primary","Major Cities",1040,24,23,36,0,83,519.932495726132,46,1517,647,370,1614,0.8,1317,2.5
"145",41988,"Darkan Primary School",9.71428571428571,40,72,73,84,14.02,"WA","6392","Government","Primary","Outer Regional",973,43,23,21,10,7,515.766884211936,54,1200,532,280,1275,0.8,939,2.1
"146",52353,"Port Neill Primary School",3.4,38,70,70,86,13.5,"SA","5604","Government","Primary","Remote",1047,11,35,29,0,0,515.924716598218,52,1177,631,200,1486,0.7,1146,2.2
"147",41920,"O'Connor Cooperative School",7.71428571428571,67,73,64,89,21.98,"ACT","2602","Government","Primary","Major Cities",1149,3,6,24,4,25,530.673525463559,52,1177,631,200,1486,0.7,1146,2.2
"148",42033,"Southern Cross Early Childhood School",8.78571428571429,62,90,72,89,28,"ACT","2614","Government","Primary","Major Cities",1102,8,14,32,5,38,514.751505811783,52,1177,631,200,1486,0.7,1146,2.2
"149",43244,"Lyons Early Childhood School",9.77777777777778,74,76,80,90,11.63,"ACT","2606","Government","Primary","Major Cities",1131,7,10,20,2,28,513.193576107599,52,1177,631,200,1486,0.7,1146,2.2
"150",41952,"Narrabundah Early Childhood School",8.57142857142857,60,79,68,86,14.63,"ACT","2604","Government","Primary","Major Cities",991,33,21,17,20,33,520.787413168168,32,2600,964,490,2401,0.8,2272,3
"151",42035,"Isabella Plains Early Childhood School",9.2,57,72,80,87,15.09,"ACT","2905","Government","Primary","Major Cities",1042,16,28,29,9,22,493.006381808684,32,2600,964,490,2401,0.8,2272,3
"152",41890,"Holy Family Catholic Primary School",12.3333333333333,55,70,63,85,20.65,"NT","0812","Catholic","Primary","Outer Regional",967,23,32,30,33,30,513.256218530182,34,2167,813,420,2130,1,2073,3.2
"153",43256,"Holy Spirit Catholic Primary School",14.25,60,68,68,90,18.54,"NT","0810","Catholic","Primary","Outer Regional",1041,15,27,30,10,57,518.217943598646,34,2270,738,400,1944,0.9,1771,2.9
"154",41976,"Sacred Heart Catholic Primary School",8.75,36,80,53,86,17.62,"NT","0830","Catholic","Primary","Outer Regional",995,23,35,28,16,32,508.524497247596,34,2270,738,400,1944,0.9,1771,2.9
"155",43257,"St Francis of Assisi Catholic Primary School",9.66666666666667,49,75,78,87,17.01,"NT","0836","Catholic","Primary","Outer Regional",991,29,28,31,11,16,499.421757371104,34,2270,738,400,1944,0.9,1771,2.9
"156",41977,"St Mary's Catholic Primary School",13,45,76,71,86,12.83,"NT","0800","Catholic","Primary","Outer Regional",1056,10,26,37,7,46,540.775169986852,34,2318,968,460,2476,0.9,2400,3.1
"157",42017,"St Paul's Catholic Primary School",13.25,50,77,76,87,15.57,"NT","0810","Catholic","Primary","Outer Regional",1069,8,18,36,12,44,512.286391103532,34,2318,968,460,2476,0.9,2400,3.1
"158",42071,"Kinma School",8.44444444444444,74,74,64,89,17.31,"NSW","2084","Independent","Primary","Major Cities",1106,4,16,36,3,21,515.281723881406,34,2318,968,460,2476,0.9,2400,3.1
"159",53060,"Holy Spirit Infants School",10.3076923076923,68,77,73,88,11.76,"NSW","2326","Catholic","Primary","Major Cities",1006,26,41,23,7,8,515.66437979898,36,2484,1055,540,2800,0.9,2796,3.2
"160",41969,"St Joseph's Catholic Primary School Como - Oyster Bay",13.9310344827586,68,74,78,88,14.56,"NSW","2226","Catholic","Primary","Major Cities",1129,2,14,34,2,28,524.937089527121,34,2270,738,400,1944,0.9,1771,2.9
"161",41987,"St Therese's Community Parish School",4.8,47,81,57,85,16.71,"NSW","2836","Catholic","Primary","Very Remote",793,51,27,18,79,0,513.673336019307,37,2600,984,590,3009,0.9,3068,3.5
"162",43265,"Highfields Preparatory and Kindergarten School",7.66666666666667,72,78,70,89,12.65,"NSW","2070","Independent","Primary","Major Cities",1143,5,6,26,0,51,509.840354377985,38,2300,815,380,2275,0.8,1971,2.8
"163",43000,"Learning Co-Operative School",5.6,48,70,68,88,18.89,"VIC","3099","Independent","Primary","Major Cities",1111,10,12,28,0,32,508.26776631596,31,2817,1166,550,2793,0.9,2682,3.2
"164",43032,"Tallowood Steiner School",9,55,75,65,85,10.8,"NSW","2449","Independent","Primary","Inner Regional",988,29,36,25,11,5,521.854268824098,37,2600,984,590,3009,0.9,3068,3.5
"165",43557,"Port Lincoln Junior Primary School",11.2608695652174,26,71,68,85,11.89,"SA","5606","Government","Primary","Remote",964,37,36,17,13,17,513.226997224906,36,2691,1035,580,3017,0.9,2860,3.2
"166",40569,"Australia Street Infants School",15.3333333333333,68,77,84,88,16.14,"NSW","2042","Government","Primary","Major Cities",1132,3,13,31,0,38,513.538536789772,38,2300,815,380,2275,0.8,1971,2.8
"167",42995,"Russell Lea Public School",24.625,68,72,70,92,25.04,"NSW","2046","Government","Primary","Major Cities",1127,4,12,29,2,36,513.646562368804,36,2200,747,380,2108,0.9,2004,3.1
"168",43022,"Taverners Hill Infants School",8.33333333333333,56,79,91,88,15.48,"NSW","2049","Government","Primary","Major Cities",1087,7,17,30,8,23,505.79294322412,38,2300,815,380,2275,0.8,1971,2.8
"169",43026,"Yeo Park Infants School",17.6666666666667,65,71,65,88,13.73,"NSW","2131","Government","Primary","Major Cities",1119,3,15,31,0,30,526.847259893952,37,2167,796,420,2179,0.9,1960,2.8
"170",43033,"Sefton Infants School",7.4,56,77,82,87,10.36,"NSW","2162","Government","Primary","Major Cities",1024,29,33,23,0,88,517.059779008702,36,2200,747,380,2108,0.9,2004,3.1
"171",43043,"Mount Lewis Infants School",16.5,52,72,68,88,14.6,"NSW","2190","Government","Primary","Major Cities",1038,24,26,31,1,92,527.688784243174,36,2043,744,400,1974,0.9,1776,2.9
"172",43050,"Bankstown South Infants School",13.1818181818182,63,78,63,86,15.29,"NSW","2200","Government","Primary","Major Cities",1002,36,34,21,1,99,508.657963198072,36,2043,744,400,1974,0.9,1776,2.9
"173",43021,"Arncliffe West Infants School",12,69,77,76,90,18.26,"NSW","2205","Government","Primary","Major Cities",1064,9,22,47,2,92,529.857169187139,35,2100,749,410,1981,0.9,1857,3
"174",43074,"Bardwell Park Infants School",15.5,83,73,67,87,20.34,"NSW","2207","Government","Primary","Major Cities",1083,12,24,26,0,46,532.45675580233,38,2300,815,380,2275,0.8,1971,2.8
"175",43552,"Hurstville Grove Infants School",12,63,74,81,88,12.03,"NSW","2222","Government","Primary","Major Cities",1065,12,24,34,2,51,513.43255910311,34,2000,796,380,1949,1,1753,2.7
"176",42943,"New Lambton Heights Infants School",19.3333333333333,48,69,86,88,19.48,"NSW","2305","Government","Primary","Major Cities",1125,3,12,31,7,12,508.003672199522,38,2300,815,380,2275,0.8,1971,2.8
"177",43067,"Nillo Infants School",15,57,72,67,87,13.37,"NSW","2320","Government","Primary","Major Cities",1043,17,32,28,7,5,510.074042200436,36,2043,744,400,1974,0.9,1776,2.9
"178",43555,"Stanford Merthyr Infants School",14.5,54,68,58,87,13.61,"NSW","2327","Government","Primary","Major Cities",922,61,25,11,22,9,501.332117666002,37,2167,796,420,2179,0.9,1960,2.8
"179",43556,"Glen Innes West Infants School",10,50,72,54,84,12.71,"NSW","2370","Government","Primary","Inner Regional",824,65,28,7,60,0,503.348526306089,35,2167,834,420,2201,1,2061,2.9
"180",43558,"Penshurst Primary School",4,59,75,84,86,13.36,"VIC","3289","Government","Primary","Outer Regional",950,51,39,9,0,7,510.858268255252,36,2200,747,380,2108,0.9,2004,3.1
"181",42976,"Narrandera East Infants School",10.25,37,72,66,86,18.42,"NSW","2700","Government","Primary","Outer Regional",907,53,28,14,22,13,517.860495003292,36,2200,747,380,2108,0.9,2004,3.1
"182",43066,"Jugiong Public School",21,54,73,70,85,18.2,"NSW","2726","Government","Primary","Outer Regional",1020,29,30,25,0,0,518.613726151723,35,2100,749,410,1981,0.9,1857,3
"183",42961,"Sofala Public School",12,49,72,65,85,18.47,"NSW","2795","Government","Primary","Inner Regional",788,77,15,7,42,0,500.955986049352,35,2100,749,410,1981,0.9,1857,3
"184",43142,"Goolma Public School",3.5,37,96,57,86,17.97,"NSW","2852","Government","Primary","Outer Regional",839,86,11,0,29,0,531.712910455555,37,2167,796,420,2179,0.9,1960,2.8
"185",43586,"Kioma State School",4,56,73,56,87,12.17,"QLD","4498","Government","Primary","Remote",909,60,22,10,25,25,509.790846165845,34,2000,796,380,1949,1,1753,2.7
"186",42966,"St Lawrence State School",6,52,71,70,87,25.3,"QLD","4707","Government","Primary","Remote",NA,NA,NA,NA,33,0,497.612479852372,33,1800,582,345,1543,1,1392,3
"187",43088,"Kyeemagh Public School",17.25,42,68,58,87,13.4,"NSW","2216","Government","Primary","Major Cities",1059,14,28,33,1,62,526.346232621957,32,1733,525,300,1370,0.9,1216,2.9
"188",43786,"Kwoorabup Community School",6.66666666666667,51,72,86,87,17.85,"WA","6333","Independent","Primary","Outer Regional",1082,6,21,35,4,7,514.633803697298,31,2080,653,320,1662,0.9,1411,3
"189",42987,"Sandy Bay Infant School",11.25,62,74,67,90,11.03,"TAS","7005","Government","Primary","Inner Regional",1123,3,13,31,0,31,517.749071817915,31,2080,653,320,1662,0.9,1411,3
"190",42996,"Barrenjoey Montessori School",8.71428571428571,55,77,65,87,15.56,"NSW","2107","Independent","Primary","Major Cities",1106,4,18,40,0,21,522.182878419923,31,2080,653,320,1662,0.9,1411,3
"191",43058,"Sydney Adventist School - Auburn",15,45,77,69,88,12.08,"NSW","2144","Independent","Primary","Major Cities",1012,38,27,22,0,75,532.375196903293,32,1733,525,300,1370,0.9,1216,2.9
"192",43095,"Deutsche Schule Melbourne",7.8,65,68,79,89,16.41,"VIC","3068","Independent","Primary","Major Cities",1213,1,2,12,0,80,509.307725937436,32,1733,525,300,1370,0.9,1216,2.9
"193",43559,"Kingston Primary School",13.9772727272727,63,72,69,85,12.73,"WA","6233","Government","Primary","Inner Regional",974,46,33,16,7,7,523.636339472236,34,2120,809,420,2162,0.9,2112,3.4
"194",42944,"Our Lady of the Angels Primary School",16.1714285714286,57,82,80,87,17.58,"NSW","2155","Catholic","Primary","Major Cities",1097,8,21,34,0,37,512.631704087807,34,2167,813,420,2130,1,2073,3.2
"195",42978,"Lindfield Montessori Preschool",3,71,75,69,90,14.85,"NSW","2070","Independent","Primary","Major Cities",NA,NA,NA,NA,0,100,541.298781822394,32,1733,525,300,1370,0.9,1216,2.9
"196",42981,"Banksia Montessori School",1.5,84,72,79,92,13.47,"WA","6059","Independent","Primary","Major Cities",1117,0,27,33,33,67,512.9139197894,36,2167,763,420,2146,0.9,2050,3.2
"197",43073,"Notre Dame Catholic Primary School",13.6333333333333,50,75,90,87,14.05,"WA","6105","Catholic","Primary","Major Cities",1085,8,25,34,1,36,511.933345956864,36,2167,763,420,2146,0.9,2050,3.2
"198",43565,"Glenorchy Primary School",10.2857142857143,54,71,65,86,11.01,"TAS","7010","Government","Primary","Inner Regional",907,61,20,15,16,35,525.058360670217,33,1800,582,345,1543,1,1392,3
"199",43588,"Cameragal Montessori School",4.11111111111111,65,79,69,87,12.37,"NSW","2060","Independent","Primary","Major Cities",1168,3,3,21,0,41,514.806249123488,33,1800,582,345,1543,1,1392,3
"200",42572,"Karuna Montessori School",0.75,60,73,67,89,13.9,"NSW","2099","Independent","Primary","Major Cities",NA,NA,NA,NA,0,0,506.238298440021,33,1800,582,345,1543,1,1392,3
"201",42956,"Farmhouse Montessori School",7.16666666666667,98,75,71,92,17.1,"NSW","2093","Independent","Primary","Major Cities",1159,0,2,23,0,35,502.072971494276,33,1800,582,345,1543,1,1392,3
"202",42988,"St Gregory's Primary School",13.8085106382979,73,74,84,90,11.9,"NSW","2620","Catholic","Primary","Major Cities",1058,10,32,36,4,9,508.676419701501,31,2080,653,320,1662,0.9,1411,3
"203",43031,"Mother Teresa School",14.9148936170213,57,74,61,87,13.19,"ACT","2914","Catholic","Primary","Major Cities",1100,4,17,40,2,26,506.450365065267,31,2080,653,320,1662,0.9,1411,3
"204",43140,"John Hartley School B-6",11.9795918367347,42,78,63,85,12.76,"SA","5114","Government","Primary","Major Cities",917,65,25,8,14,22,514.67507224386,32,1733,525,300,1370,0.9,1216,2.9
"205",43024,"Abbotsford Public School",15,64,78,74,91,20.57,"NSW","2046","Government","Primary","Major Cities",1114,5,17,30,2,42,528.259463454741,34,2120,809,420,2162,0.9,2112,3.4
"206",43072,"Annandale Public School",16.32,70,73,69,88,11.74,"NSW","2038","Government","Primary","Major Cities",1129,4,10,28,2,39,510.737851723337,36,2167,763,420,2146,0.9,2050,3.2
"207",43075,"Annandale North Public School",20.6842105263158,75,72,79,90,15.04,"NSW","2038","Government","Primary","Major Cities",1151,2,7,26,3,27,520.882405854642,36,2167,763,420,2146,0.9,2050,3.2
"208",43593,"Ashbury Public School",18.4,69,75,83,92,17.67,"NSW","2193","Government","Primary","Major Cities",1110,6,16,30,2,40,524.295398047286,32,1733,525,300,1370,0.9,1216,2.9
"209",42947,"Ashfield Public School",17.8214285714286,71,76,82,87,12.41,"NSW","2131","Government","Primary","Major Cities",1102,8,17,32,1,74,527.638747408563,34,2120,809,420,2162,0.9,2112,3.4
"210",43594,"Banksmeadow Public School",14.2631578947368,61,70,72,89,11.98,"NSW","2019","Government","Primary","Major Cities",1041,18,34,29,4,35,508.337953907646,34,2167,813,420,2130,1,2073,3.2
"211",43596,"Bellevue Hill Public School",20.9615384615385,75,71,74,91,13.99,"NSW","2023","Government","Primary","Major Cities",1147,3,9,26,0,72,521.998407078399,43,1083,730,200,1810,0.7,1324,2.3
"212",42538,"Beverly Hills Public School",16.4583333333333,65,77,76,86,12.64,"NSW","2209","Government","Primary","Major Cities",1046,19,29,32,2,80,518.365568920606,43,1083,730,200,1810,0.7,1324,2.3
"213",42613,"Birchgrove Public School",15.2222222222222,81,77,76,91,19.33,"NSW","2041","Government","Primary","Major Cities",1131,5,10,27,3,23,524.183783815632,43,1083,730,200,1810,0.7,1324,2.3
"214",42623,"Blakehurst Public School",20.5714285714286,53,76,74,87,11.08,"NSW","2221","Government","Primary","Major Cities",1052,18,24,35,3,60,518.146562662558,43,1083,730,200,1810,0.7,1324,2.3
"215",42643,"Bondi Beach Public School",15.8846153846154,56,74,69,88,10.6,"NSW","2026","Government","Primary","Major Cities",1121,4,14,33,0,30,504.813624028453,43,1083,730,200,1810,0.7,1324,2.3
"216",42646,"Botany Public School",22.5,72,71,70,90,13.34,"NSW","2019","Government","Primary","Major Cities",1060,14,27,31,3,33,488.737884788359,43,1083,730,200,1810,0.7,1324,2.3
"217",42647,"Brighton-Le-Sands Public School",13.2,56,75,73,89,11.05,"NSW","2216","Government","Primary","Major Cities",1063,13,27,34,2,69,523.942494008303,43,1517,765,270,1977,0.8,1548,2.5
"218",43148,"Bronte Public School",16.3529411764706,65,73,61,90,18.92,"NSW","2024","Government","Primary","Major Cities",1166,1,7,24,0,23,528.282825816151,43,1517,765,270,1977,0.8,1548,2.5
"219",42962,"Camdenville Public School",20.9333333333333,58,81,86,89,15.43,"NSW","2042","Government","Primary","Major Cities",1119,6,13,28,5,23,509.983453962791,43,1517,765,270,1977,0.8,1548,2.5
"220",43003,"Canterbury Public School",19.3888888888889,51,75,77,85,17.46,"NSW","2193","Government","Primary","Major Cities",1065,15,22,31,3,58,524.422902867904,43,1517,765,270,1977,0.8,1548,2.5
"221",43062,"Caringbah Public School",16.9545454545455,68,74,74,86,11.51,"NSW","2229","Government","Primary","Major Cities",1080,7,26,37,3,16,518.51780224025,50,1733,687,380,1790,0.7,1238,2.1
"222",43568,"Carlton Public School",14.7826086956522,58,74,87,86,13.03,"NSW","2207","Government","Primary","Major Cities",1051,17,30,31,1,92,509.428713407421,41,2265,971,440,2652,0.8,2294,2.8
"223",42955,"Carlton South Public School",18.9032258064516,75,69,71,92,16.29,"NSW","2218","Government","Primary","Major Cities",1069,14,24,32,1,80,516.800860408157,41,2265,971,440,2652,0.8,2294,2.8
"224",42969,"Clemton Park Public School",17.5161290322581,54,78,81,89,20.91,"NSW","2206","Government","Primary","Major Cities",1047,16,32,33,3,85,520.781237542159,41,2265,971,440,2652,0.8,2294,2.8
"225",42992,"Clovelly Public School",16.8928571428571,52,75,65,91,14.19,"NSW","2024","Government","Primary","Major Cities",1157,2,7,24,1,20,534.068632795777,43,2167,899,420,2402,0.7,2043,2.6
"226",43008,"Como Public School",28,61,74,63,89,13.87,"NSW","2226","Government","Primary","Major Cities",1079,9,21,32,7,12,510.117047596838,52,1733,727,380,1814,0.7,1317,2.1
"227",43047,"Connells Point Public School",20.2083333333333,63,79,75,91,13.99,"NSW","2221","Government","Primary","Major Cities",1092,8,21,33,1,71,502.851967162806,52,1733,727,380,1814,0.7,1317,2.1
"228",43068,"Coogee Public School",19,64,75,66,88,13.37,"NSW","2034","Government","Primary","Major Cities",1143,2,10,26,1,31,517.720168134144,50,1733,687,380,1790,0.7,1238,2.1
"229",43573,"Cronulla Public School",21.8695652173913,52,72,68,86,12.13,"NSW","2230","Government","Primary","Major Cities",1059,11,30,37,2,20,524.223596053089,50,2080,740,430,1978,0.7,1528,2.3
"230",43013,"Darlington Public School",11.3333333333333,56,69,82,88,20.11,"NSW","2008","Government","Primary","Major Cities",1040,19,22,24,18,39,507.979704229326,43,2167,899,420,2402,0.7,2043,2.6
"231",43084,"Double Bay Public School",18.1428571428571,86,75,70,90,16.95,"NSW","2028","Government","Primary","Major Cities",1137,3,12,29,0,35,510.15888226198,41,2265,971,440,2652,0.8,2294,2.8
"232",42997,"Drummoyne Public School",18.2962962962963,75,82,71,87,16.09,"NSW","2047","Government","Primary","Major Cities",1140,2,12,28,1,41,512.023970036706,50,1733,687,380,1790,0.7,1238,2.1
"233",42999,"Earlwood Public School",16.5641025641026,69,73,75,90,17.64,"NSW","2206","Government","Primary","Major Cities",1095,9,21,32,1,79,494.577395248358,43,1950,784,400,2129,0.8,1755,2.5
